kappa,surface,anchor,sigma_top,n_estimable,n_fire,alpha,fire_top,fire_mid,fire_deep,pi_top,pi_deep,gap_top,gap_deep,dos_top,dos_deep
5.0,resonant_1.0L,76,1.2815515655446006,3,3,-0.010610548268,True,True,True,0.4741368039256065,0.4478584329932006,0.0653671870226114,0.0663358017917609,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,77,1.2815515655446006,3,3,0.0127140117937343,True,True,True,0.4821601890553307,0.4948438552836269,0.0648823483744215,0.0637487924536277,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,78,1.2815515655446006,3,3,0.0005718059179217,True,True,True,0.4809117505151707,0.4881577273759403,0.0638656882508381,0.0638150825341431,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,79,1.2815515655446006,3,3,0.0413992038998631,True,True,True,0.4815888227160971,0.497636969940353,0.0637238847094428,0.060169643574332,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,80,1.2815515655446006,3,3,-0.0071442186511501,True,True,True,0.4993747632140829,0.4918412674516698,0.0652152470638349,0.065864347255728,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,81,1.2815515655446006,3,3,0.0117162860450834,True,True,True,0.4895813090756935,0.4727381070636053,0.0645430722631799,0.0635032170410829,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,82,1.2815515655446006,3,3,0.0415331714632218,True,True,True,0.4890848407468679,0.4765543568443881,0.0663689318909408,0.0626555241589695,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,83,1.2815515655446006,3,3,-0.0297430386725438,True,True,True,0.4864417729526916,0.4964659761381548,0.0630276081322632,0.0656807222456237,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,84,1.2815515655446006,3,3,0.050492482093537,True,True,True,0.4986889704497299,0.4743067327956056,0.0658502972904346,0.0613985672159063,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,85,1.2815515655446006,3,3,-0.0174022694641735,True,True,True,0.4590180918579217,0.4897667900451985,0.0637595583907933,0.0653164406970292,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,86,1.2815515655446006,3,3,-0.027344943903152,True,True,True,0.4827495364431019,0.4924476255042178,0.0637345451649764,0.0661969816439559,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,87,1.2815515655446006,3,3,0.0357213588831169,True,True,True,0.4979628449890809,0.4906731104559003,0.0662434875945097,0.0630429878915396,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,88,1.2815515655446006,3,3,-0.0167207581387278,True,True,True,0.4723802002744584,0.494980293584185,0.0658407952692878,0.0673848036816865,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,89,1.2815515655446006,3,3,0.0288154847510763,True,True,True,0.4990166490722671,0.4871254150461377,0.0643078598776557,0.0617896032029819,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,90,1.2815515655446006,3,3,-0.034426230114276,True,True,True,0.4983432621148499,0.4906015037554511,0.0633638004948465,0.0664611533582055,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,91,1.2815515655446006,3,3,0.0077703092793673,True,True,True,0.4804878162185161,0.4895135098546471,0.0618892335363371,0.0612261444656788,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,92,1.2815515655446006,3,3,-0.0187510096380604,True,True,True,0.470960146930526,0.4555995261196297,0.0643174082235925,0.0660112213450524,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,93,1.2815515655446006,3,3,0.0214741644694011,True,True,True,0.4779455070408503,0.4880003324812677,0.0650036537109035,0.063097046774065,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,94,1.2815515655446006,3,3,0.0085099629542475,True,True,True,0.4274053980966756,0.4892119223742652,0.0625825123836713,0.0618485447911748,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,95,1.2815515655446006,3,3,0.0278233637630963,True,True,True,0.4757861933500776,0.4937615837713529,0.0644161949086818,0.0619788813071444,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,96,1.2815515655446006,3,3,-0.0041529058978677,True,True,True,0.43574513924502,0.4627507031269134,0.0651999368692612,0.065576385282888,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,97,1.2815515655446006,3,3,0.0226511960085729,True,True,True,0.439311702165308,0.4954643306503057,0.064131923676928,0.0621493925474035,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,98,1.2815515655446006,3,3,0.0340739479347947,True,True,True,0.4741972894927264,0.4803771875270188,0.0648584517104499,0.0618659970114422,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,99,1.2815515655446006,3,3,0.0082763855878495,True,True,True,0.4726543859468855,0.4924907805010457,0.0651390464309528,0.0643959442927584,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,100,1.2815515655446006,3,3,0.0090532864291169,True,True,True,0.4606395664025878,0.4948916441914047,0.0651438063347752,0.0643313268799082,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,101,1.2815515655446006,3,3,0.0033317462566481,True,True,True,0.4761901045861346,0.4732965850427858,0.0653595360087953,0.0650583507124588,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,102,1.2815515655446006,3,3,-0.0069802036836534,True,True,True,0.4704571575863065,0.4381119403555969,0.0645118272274474,0.0651391135820399,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,103,1.2815515655446006,3,3,-0.0445717103876824,True,True,True,0.4942582947283547,0.4525192819677077,0.0624895125232033,0.0664724950485344,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,104,1.2815515655446006,3,3,-0.0126254722291703,True,True,True,0.4604271573438807,0.4843147001933435,0.0630309082510675,0.0641438254195522,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,105,1.2815515655446006,3,3,0.0137124576730012,True,True,True,0.4569695987965074,0.4392143240396521,0.0646914995222775,0.0634733610695036,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,106,1.2815515655446006,3,3,0.0049663785906447,True,True,True,0.4580307979358781,0.4934007692886532,0.0645105961636911,0.0640679750118927,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,107,1.2815515655446006,3,3,0.0675083647376451,True,True,True,0.4761523276765803,0.4918728669280069,0.0698445908696454,0.0636046243817823,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,108,1.2815515655446006,3,3,-0.0162875856663993,True,True,True,0.4748107247612138,0.4866391353653877,0.06576817865472,0.0672700760428989,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,109,1.2815515655446006,3,3,-0.0243822257801029,True,True,True,0.4873219707923051,0.4952997315106062,0.0633856407446257,0.065564755721033,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,110,1.2815515655446006,3,3,0.0539299300801559,True,True,True,0.4898585199413811,0.4786643359126696,0.067236934178128,0.0623934283125889,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,111,1.2815515655446006,3,3,-0.0097487703057703,True,True,True,0.4654309275208186,0.4626291940970607,0.0641612303354166,0.065034233775944,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,112,1.2815515655446006,3,3,-0.0681438909131208,True,True,True,0.478321344596114,0.4819620155796078,0.062599066563085,0.0688009710253109,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,113,1.2815515655446006,3,3,-0.0161220297874203,True,True,True,0.4676413546556462,0.4973322306802225,0.0637656340282103,0.0652068335581451,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,114,1.2815515655446006,3,3,-0.0522614218813271,True,True,True,0.449748550278908,0.4910076792746565,0.0605409003648973,0.065089867385015,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,115,1.2815515655446006,3,3,0.0154347086656122,True,True,True,0.4802400626859917,0.4675188192916086,0.0635229909872628,0.0621782247205566,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,116,1.2815515655446006,3,3,-0.0457846037804421,True,True,True,0.4928216437203697,0.4749485858118882,0.0645999944644933,0.0688331364299144,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,117,1.2815515655446006,3,3,-0.013755847618793,True,True,True,0.4783237031656362,0.4887964256370286,0.0637079966364298,0.0649345438343421,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,118,1.2815515655446006,3,3,-0.0423158627453812,True,True,True,0.4955641186508928,0.4612694142336033,0.0638652680709306,0.0677238169823749,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,119,1.2815515655446006,3,3,-0.03312800608061,True,True,True,0.497584748625375,0.4875734555083001,0.0627586515699184,0.0657080608770537,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,120,1.2815515655446006,3,3,-0.0338251156190254,True,True,True,0.4866950995149184,0.4869051959228508,0.0650885726134968,0.0682133685177641,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,121,1.2815515655446006,3,3,-0.033754670251571,True,True,True,0.4849096225172098,0.4780853525030543,0.0605032237845546,0.0634016926060735,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,122,1.2815515655446006,3,3,-0.0170440394260684,True,True,True,0.4892827793339201,0.475448498106154,0.0632572498973607,0.0647696934102686,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,123,1.2815515655446006,3,3,-0.0027001928283023,True,True,True,0.4789472895877076,0.4990413487668757,0.0665356988681393,0.0667852261591244,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,124,1.2815515655446006,3,3,0.002229739062942,True,True,True,0.4987046453252372,0.4633985944863464,0.0635934190954761,0.0633971505838659,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,125,1.2815515655446006,3,3,-0.001727353809582,True,True,True,0.4971700427274604,0.4748037568676371,0.0609015675042676,0.0610475784179777,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,126,1.2815515655446006,3,3,-0.0393382567830074,True,True,True,0.4903019219227199,0.4501083850150922,0.0611319890713814,0.0645583641663655,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,127,1.2815515655446006,3,3,0.0122505661217147,True,True,True,0.4775919880741274,0.4630444782104214,0.0647494071679257,0.0636590598914047,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,128,1.2815515655446006,3,3,-0.015663076442056,True,True,True,0.4944914423170496,0.4563693532354151,0.065041091507929,0.0664688144315054,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,129,1.2815515655446006,3,3,0.0358223214865272,True,True,True,0.4974649057566186,0.4493208132323871,0.0667229348487098,0.0634903840624779,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,130,1.2815515655446006,3,3,0.0061820972672214,True,True,True,0.4733246360353401,0.4911069403329554,0.066380015964357,0.0658135563198768,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,131,1.2815515655446006,3,3,-0.0364658896257434,True,True,True,0.497157616596702,0.4983209266571176,0.0636632689095954,0.0669643392170551,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,132,1.2815515655446006,3,3,0.0450039878681208,True,True,True,0.4915174350588206,0.4934648286541341,0.0681931915090198,0.0640687005684698,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,133,1.2815515655446006,3,3,-0.0186505775280276,True,True,True,0.4996784381824467,0.4946986338188097,0.0630661286742382,0.0647179778607858,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,134,1.2815515655446006,3,3,-0.007454723844366,True,True,True,0.4876057121303011,0.4687266850406832,0.0640756889675872,0.064741308916279,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,135,1.2815515655446006,3,3,-0.0326471986972895,True,True,True,0.4759801128672258,0.486657042499303,0.0636117174153255,0.0665568398337899,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,136,1.2815515655446006,3,3,0.0165022448486587,True,True,True,0.4754592447209525,0.4602147849444724,0.063629940381329,0.0621908045068861,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,137,1.2815515655446006,3,3,-0.0431455043484244,True,True,True,0.4940890363575561,0.4782886688184395,0.0606455350763908,0.0643835640678554,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,138,1.2815515655446006,3,3,-0.0378512208010687,True,True,True,0.4358383609570765,0.4791764251178307,0.0636802241946462,0.0671109349805084,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,139,1.2815515655446006,3,3,-0.0378997074070873,True,True,True,0.4505090583782689,0.4734023179494439,0.0647170359983546,0.0682081885980529,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,140,1.2815515655446006,3,3,-0.0324951568908696,True,True,True,0.4645040081598917,0.484295440519164,0.063320902959135,0.066238598233838,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,141,1.2815515655446006,3,3,-0.011910889421455,True,True,True,0.4681631534645153,0.4777033251961372,0.0654044004297027,0.0664933232189363,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,142,1.2815515655446006,3,3,0.0171179091883179,True,True,True,0.4556887785451742,0.4829896457717498,0.0651843583218526,0.0636557129155909,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,143,1.2815515655446006,3,3,-0.0207061344119414,True,True,True,0.4867715619130427,0.4746312020772705,0.0651946533037813,0.0670931705354972,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,144,1.2815515655446006,3,3,-0.0370159032748495,True,True,True,0.4880445392341883,0.4816017778641493,0.0630488281010463,0.0663686239147998,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,145,1.2815515655446006,3,3,0.0589173454415078,True,True,True,0.4837774386760956,0.487326732203025,0.0701067938222412,0.0646083023408299,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,146,1.2815515655446006,3,3,0.0007501934534212,True,True,True,0.4581896919743372,0.4830817037401735,0.0645532651762893,0.0644861653911122,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,147,1.2815515655446006,3,3,-0.0098670899329074,True,True,True,0.4929853862873346,0.4540208649611454,0.0645779106635867,0.0654673210749939,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,148,1.2815515655446006,3,3,0.0125336783858271,True,True,True,0.4679261518261379,0.4944763183495954,0.0682679722574424,0.0670920368788975,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,149,1.2815515655446006,3,3,-0.036430083610161,True,True,True,0.44980119911383,0.4911526347287611,0.0655513658773052,0.0689469154128293,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,150,1.2815515655446006,3,3,0.0226468818951247,True,True,True,0.491350455876743,0.4770455389270197,0.0650402675596296,0.0630300334568597,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,151,1.2815515655446006,3,3,-0.0402308596292247,True,True,True,0.4784108367349333,0.4926557190928255,0.0635943497587371,0.0672418915842759,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,152,1.2815515655446006,3,3,-0.0581818264038262,True,True,True,0.4641009607088694,0.4890958167204068,0.0623048395804585,0.0675383944279128,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,153,1.2815515655446006,3,3,-0.0172231282662405,True,True,True,0.4865641456635396,0.4939412536786129,0.0656262434957365,0.0672120128925645,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,154,1.2815515655446006,3,3,0.036087033412728,True,True,True,0.4996771987175649,0.4809858646062118,0.0665691961184237,0.0633208525375964,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,155,1.2815515655446006,3,3,0.0351753178520719,True,True,True,0.4973723815372192,0.4578315595840386,0.0633759226055337,0.060359640315533,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,156,1.2815515655446006,3,3,-0.0023812615442093,True,True,True,0.4802045775152123,0.4518045448110767,0.065047130655145,0.0652622144682925,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,157,1.2815515655446006,3,3,-0.0111287727228815,True,True,True,0.4384426793316409,0.4951844744925074,0.0647936567815868,0.065801028194515,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,158,1.2815515655446006,3,3,-0.015766678191743,True,True,True,0.4993736290446594,0.436411445095905,0.0622710160391094,0.0636470732805112,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,159,1.2815515655446006,3,3,0.018695215390267,True,True,True,0.4795791763458117,0.4702999484235156,0.0663109083128861,0.0646144029350768,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,160,1.2815515655446006,3,3,0.0096827830177878,True,True,True,0.4837348901175879,0.4971457652442251,0.0644860004425527,0.0636261764672247,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,161,1.2815515655446006,3,3,-0.0206264620282069,True,True,True,0.4940390576006461,0.4544675084353153,0.0648009507910121,0.0666806378684888,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,162,1.2815515655446006,3,3,-0.0644773819943507,True,True,True,0.4886699673251657,0.4764139919200515,0.0600413058046163,0.0656552381447291,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,163,1.2815515655446006,3,3,0.0009181554099869,True,True,True,0.4697127503355002,0.4537965183263328,0.0643819944577452,0.0643000990183118,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,164,1.2815515655446006,3,3,-0.0039986641947425,True,True,True,0.4651619338913839,0.4855746639474237,0.0647823710738885,0.0651424780244389,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,165,1.2815515655446006,3,3,-0.0437823003862315,True,True,True,0.4858739274079803,0.4810222962797164,0.063919560774538,0.0679193237977148,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,166,1.2815515655446006,3,3,0.011460874405354,True,True,True,0.439723375777087,0.4786842390941542,0.0640617366339394,0.0630519574385128,0.1999999999999999,0.7999999999999999
