sigma,dip_p,delta_hat,pi_cross,d_hat,pi_true,w_min,model,tau_obs,anchor,d_true,side
0.02,0.9900050247780918,0.04191978071469726,0.1543504586346207,0.020359033707543,0.0,0.15446784497920038,gp_A.10_l.05_bad,0.02,0.4267948717948718,0.07320512820512821,-1
0.0632455532033676,0.9917828147459736,0.15748984006713973,0.24802337196929375,0.04305270632888059,0.145,0.24808425384266686,gp_A.10_l.05_bad,0.02,0.4267948717948718,0.07320512820512821,-1
0.2,0.006025773140592938,0.23611718645136168,0.4702760552160182,0.014915189877507335,0.364,0.47029823321133035,gp_A.10_l.05_bad,0.02,0.4267948717948718,0.07320512820512821,-1
0.02,0.9914462658436984,0.01806455055058273,0.5681888126569048,-0.003435297654186191,0.0,0.4320111498793814,gp_A.10_l.05_bad,0.02,0.5732051282051283,0.07320512820512821,1
0.0632455532033676,0.15842832007403929,0.2176609336232557,0.11510310098599781,0.07588377671406363,0.128,0.11513872705233669,gp_A.10_l.05_bad,0.02,0.5732051282051283,0.07320512820512821,1
0.2,0.0,0.24835871000005355,0.47610403869339135,0.011986830908706725,0.345,0.47613383925731534,gp_A.10_l.05_bad,0.02,0.5732051282051283,0.07320512820512821,1
0.02,0.9983697974880603,0.027742909511827063,0.2558124410896106,0.013126193858954685,0.0,0.2559804106347002,gp_A.10_l.05_bad,0.02,0.42435897435897435,0.07564102564102565,-1
0.0632455532033676,0.9937742725960066,0.17580097749136933,0.19029844466222534,0.055453513587643,0.107,0.19033709620458653,gp_A.10_l.05_bad,0.02,0.42435897435897435,0.07564102564102565,-1
0.2,0.41763303606548585,0.22748733115652106,0.4324779074634222,0.03401381470377521,0.347,0.4325053864609898,gp_A.10_l.05_bad,0.02,0.42435897435897435,0.07564102564102565,-1
0.02,0.9934826778362313,0.02159258919873628,0.508288853765963,-0.0004155714060997406,0.0,0.4919036132819107,gp_A.10_l.05_bad,0.02,0.5756410256410256,0.07564102564102565,1
0.0632455532033676,0.44646443960555404,0.20179761087588471,0.1322421617114048,0.0705728495152157,0.10999999999999999,0.13228203448047832,gp_A.10_l.05_bad,0.02,0.5756410256410256,0.07564102564102565,1
0.2,0.0,0.2383524453191479,0.45948311569381256,0.02034719877247216,0.33499999999999996,0.45944605128331656,gp_A.10_l.05_bad,0.02,0.5756410256410256,0.07564102564102565,1
0.02,0.9893521137163233,0.025741823921024226,0.1282525713709806,0.02269380410147686,0.0,0.12882243596325613,gp_A.10_l.05_bad,0.02,0.4219230769230769,0.07807692307692309,-1
0.0632455532033676,0.970217782890749,0.15774673364759137,0.2021022174193338,0.05275538333016386,0.105,0.20215515296387962,gp_A.10_l.05_bad,0.02,0.4219230769230769,0.07807692307692309,-1
0.2,0.00017949193593458368,0.2261587302095792,0.436751780397023,0.03184196565310978,0.357,0.43677822914905046,gp_A.10_l.05_bad,0.02,0.4219230769230769,0.07807692307692309,-1
0.02,0.9160884830693752,0.022730662726473963,0.5300531306507243,-0.0015080683872689454,0.0,0.4698224551781325,gp_A.10_l.05_bad,0.02,0.578076923076923,0.07807692307692309,1
0.0632455532033676,0.8960694348804752,0.15109487191043658,0.22927148108775672,0.04688065257633788,0.10299999999999998,0.22934364862112985,gp_A.10_l.05_bad,0.02,0.578076923076923,0.07807692307692309,1
0.2,0.0,0.25025623411801673,0.42042399217804616,0.040161784894110625,0.354,0.42045579232637514,gp_A.10_l.05_bad,0.02,0.578076923076923,0.07807692307692309,1
0.02,0.9943843000073058,0.03080142115541734,0.23705940464774,0.014315871855463238,0.0,0.2372438897050889,gp_A.10_l.05_bad,0.02,0.4194871794871795,0.08051282051282052,-1
0.0632455532033676,0.9768003337047704,0.16806041394854906,0.19528457609868866,0.05430172506323079,0.103,0.19532845806772559,gp_A.10_l.05_bad,0.02,0.4194871794871795,0.08051282051282052,-1
0.2,0.0016659771364025966,0.22172514600375698,0.4769568862784719,0.011558535094086934,0.337,0.47698481487358463,gp_A.10_l.05_bad,0.02,0.4194871794871795,0.08051282051282052,-1
0.02,0.9936716917077324,0.055642737502294023,0.14024127132946593,0.02158471966025007,0.0,0.14073045780692614,gp_A.10_l.05_bad,0.02,0.5805128205128205,0.08051282051282052,1
0.0632455532033676,0.982827263121978,0.15917991308777435,0.1782521039048396,0.05831535473019858,0.09999999999999998,0.17832011860669644,gp_A.10_l.05_bad,0.02,0.5805128205128205,0.08051282051282052,1
0.2,0.0,0.24820996187087374,0.4099198717421157,0.045550220169234115,0.33699999999999997,0.40988856576839355,gp_A.10_l.05_bad,0.02,0.5805128205128205,0.08051282051282052,1
0.02,0.9969997404251716,0.027463206762253334,0.39503926674279544,0.00532417269093725,0.0,0.3949808413450095,gp_A.10_l.05_bad,0.02,0.41705128205128206,0.08294871794871796,-1
0.0632455532033676,0.9956606655208996,0.17509082693265227,0.17886980520236734,0.058165718364058684,0.102,0.1789152892999796,gp_A.10_l.05_bad,0.02,0.41705128205128206,0.08294871794871796,-1
0.2,0.015596224643529721,0.22254345278859325,0.44903784640007577,0.02561851983611634,0.343,0.4490122123585332,gp_A.10_l.05_bad,0.02,0.41705128205128206,0.08294871794871796,-1
0.02,0.9510087158018294,0.034538261880071336,0.3142972496693934,0.009674120988618867,0.0,0.31463100140496225,gp_A.10_l.05_bad,0.02,0.5829487179487179,0.08294871794871796,1
0.0632455532033676,0.9906819480491506,0.21292468351927807,0.09482226694976924,0.08295485334157948,0.08599999999999997,0.09485609331359991,gp_A.10_l.05_bad,0.02,0.5829487179487179,0.08294871794871796,1
0.2,0.0,0.24581790635303624,0.4531225560914259,0.02355520863642685,0.35,0.4531539487545629,gp_A.10_l.05_bad,0.02,0.5829487179487179,0.08294871794871796,1
0.02,0.991031004931419,0.025222527771640274,0.49841063224669185,7.96792937620321e-05,0.0,0.4982112406289594,gp_A.10_l.05_bad,0.02,0.4146153846153846,0.08538461538461539,-1
0.0632455532033676,0.9813220004818884,0.14199709636200786,0.19432990574489759,0.05452085126789538,0.085,0.1943921758079445,gp_A.10_l.05_bad,0.02,0.4146153846153846,0.08538461538461539,-1
0.2,7.551523361948309e-05,0.21604886876197593,0.4536289944553367,0.023299570261931205,0.331,0.4536699920821359,gp_A.10_l.05_bad,0.02,0.4146153846153846,0.08538461538461539,-1
0.02,0.7232946726689853,0.036953950388751364,0.5123299271992899,-0.0006182293236788131,0.0,0.48770703370827506,gp_A.10_l.05_bad,0.02,0.5853846153846154,0.08538461538461539,1
0.0632455532033676,0.08896314801295657,0.21896373344247694,0.09152386051218167,0.08420699663246779,0.08599999999999997,0.09155951323692346,gp_A.10_l.05_bad,0.02,0.5853846153846154,0.08538461538461539,1
0.2,0.0,0.2508682665433563,0.4247091968017886,0.03797211333306587,0.33799999999999997,0.4247437073606933,gp_A.10_l.05_bad,0.02,0.5853846153846154,0.08538461538461539,1
0.02,0.9922079098387142,0.017103182903705383,0.4903921933617055,0.00048171056588293057,0.0,0.4905212738892075,gp_A.10_l.05_bad,0.02,0.41217948717948716,0.08782051282051283,-1
0.0632455532033676,0.5557252199115162,0.16107285495655413,0.17486124781306392,0.0591426683580909,0.085,0.17490963687406302,gp_A.10_l.05_bad,0.02,0.41217948717948716,0.08782051282051283,-1
0.2,0.000389979218554104,0.22489415764600826,0.4566039827173148,0.021798619419743884,0.344,0.45657367330412935,gp_A.10_l.05_bad,0.02,0.41217948717948716,0.08782051282051283,-1
0.02,0.8774987612647087,0.033239414410192486,0.34476590323301387,0.007989810429281817,0.0,0.34546393465568564,gp_A.10_l.05_bad,0.02,0.5878205128205128,0.08782051282051283,1
0.0632455532033676,0.46228318984997796,0.21579798351229218,0.1042567560293889,0.07954161782045077,0.08399999999999996,0.10427963751965091,gp_A.10_l.05_bad,0.02,0.5878205128205128,0.08782051282051283,1
0.2,0.0,0.24453383893885033,0.4375704910305367,0.031426358486365734,0.32299999999999995,0.43753599287916123,gp_A.10_l.05_bad,0.02,0.5878205128205128,0.08782051282051283,1
0.02,0.9906818928876393,0.03455299962173777,0.40030541433244515,0.005051133097458836,0.0,0.4006699691563313,gp_A.10_l.05_bad,0.02,0.4097435897435897,0.09025641025641026,-1
0.0632455532033676,0.9937276401655504,0.1515146474131854,0.1434198014298032,0.06736159143551111,0.065,0.1434707089221928,gp_A.10_l.05_bad,0.02,0.4097435897435897,0.09025641025641026,-1
0.2,2.9501652072494444e-05,0.22696034935051396,0.4360594082366873,0.03219354610612405,0.333,0.436087168483422,gp_A.10_l.05_bad,0.02,0.4097435897435897,0.09025641025641026,-1
0.02,0.9878578472365519,0.04264104197307679,0.49585402957294217,0.00020785187544612106,0.0,0.49599098486446336,gp_A.10_l.05_bad,0.02,0.5902564102564103,0.09025641025641026,1
0.0632455532033676,0.5079296097209174,0.1480234123213695,0.14408781745271107,0.0671751440007305,0.07299999999999995,0.14415414281167183,gp_A.10_l.05_bad,0.02,0.5902564102564103,0.09025641025641026,1
0.2,0.0,0.23911114111797904,0.47914591671792467,0.010459452777793445,0.30800000000000005,0.47919012589293447,gp_A.10_l.05_bad,0.02,0.5902564102564103,0.09025641025641026,1
0.02,0.9693347551427705,0.023455582939729103,0.5693386057129535,-0.0034938111279832935,0.0,0.431036212040844,gp_A.10_l.05_bad,0.02,0.4073076923076923,0.0926923076923077,-1
0.0632455532033676,0.8782772934510212,0.1416310091341072,0.1586692482528206,0.06324189551706928,0.082,0.1587326081350475,gp_A.10_l.05_bad,0.02,0.4073076923076923,0.0926923076923077,-1
0.2,0.01841089854750433,0.2182595671952376,0.40717747214489364,0.046962325063155536,0.282,0.40714619251883694,gp_A.10_l.05_bad,0.02,0.4073076923076923,0.0926923076923077,-1
0.02,0.9920689700291316,0.0528636793896389,0.2322949690044457,0.014626196258572914,0.0,0.23294481455167027,gp_A.10_l.05_bad,0.02,0.5926923076923077,0.0926923076923077,1
0.0632455532033676,0.21924547827234253,0.16687911267882782,0.10887886329426066,0.07795093041653157,0.08999999999999997,0.10893355126788958,gp_A.10_l.05_bad,0.02,0.5926923076923077,0.0926923076923077,1
0.2,0.0,0.24083667526882735,0.46337791319253324,0.01838545361752233,0.34099999999999997,0.46341890366029814,gp_A.10_l.05_bad,0.02,0.5926923076923077,0.0926923076923077,1
0.02,0.9308373250453513,0.030584171744100747,0.5429338920347927,-0.0021565578735664235,0.0,0.45734576937062693,gp_A.10_l.05_bad,0.02,0.40487179487179487,0.09512820512820513,-1
0.0632455532033676,0.8340781337506364,0.15177010386137335,0.14281132933709953,0.06753193072682125,0.076,0.14285593895788407,gp_A.10_l.05_bad,0.02,0.40487179487179487,0.09512820512820513,-1
0.2,0.010707501257780194,0.21776480178263216,0.4299074485775468,0.03532195965720258,0.306,0.4299395757492154,gp_A.10_l.05_bad,0.02,0.40487179487179487,0.09512820512820513,-1
0.02,0.944326101392727,0.04660516609919357,0.40818713923894184,0.004644216291943615,0.0,0.40846226681439923,gp_A.10_l.05_bad,0.02,0.5951282051282052,0.09512820512820513,1
0.0632455532033676,0.03768490021784077,0.18621120993462945,0.10425463134974394,0.07954236063795563,0.07099999999999995,0.10430406717331928,gp_A.10_l.05_bad,0.02,0.5951282051282052,0.09512820512820513,1
0.2,0.0,0.2408326678873583,0.5260166789551762,-0.013052087343241252,0.30500000000000005,0.4740193516143828,gp_A.10_l.05_bad,0.02,0.5951282051282052,0.09512820512820513,1
0.02,0.9541433213307774,0.03514555594625987,0.6437248126771792,-0.007368660543109532,0.0,0.35644240435380736,gp_A.10_l.05_bad,0.02,0.4024358974358974,0.09756410256410257,-1
0.0632455532033676,0.9935889608122261,0.14872235682529014,0.13016024595387388,0.07119134183602556,0.073,0.130209096046784,gp_A.10_l.05_bad,0.02,0.4024358974358974,0.09756410256410257,-1
0.2,0.001529900020758146,0.22124195047848758,0.4452939182863079,0.02751208444441749,0.301,0.44526262518440207,gp_A.10_l.05_bad,0.02,0.4024358974358974,0.09756410256410257,-1
0.02,0.9934343994983136,0.05268756606481871,0.4141689268670506,0.004336676416349277,0.0,0.4144250224066391,gp_A.10_l.05_bad,0.02,0.5975641025641025,0.09756410256410257,1
0.0632455532033676,0.6183730961022682,0.17921028073316514,0.10029527953516228,0.08094614029388211,0.062000000000000055,0.10034267913260517,gp_A.10_l.05_bad,0.02,0.5975641025641025,0.09756410256410257,1
0.2,0.0,0.24807956797329997,0.5539983686281023,-0.02715396083888045,0.31499999999999995,0.44603606561713655,gp_A.10_l.05_bad,0.02,0.5975641025641025,0.09756410256410257,1
0.02,0.9960839842322454,0.0393126369270935,0.4728926446753186,0.001360008666259568,0.0,0.47291461695007325,gp_A.10_l.05_bad,0.02,0.4,0.1,-1
0.0632455532033676,0.9711375126428443,0.1479463962737085,0.11391370587475826,0.07627250981918414,0.063,0.11395934997797165,gp_A.10_l.05_bad,0.02,0.4,0.1,-1
0.2,0.015477780529023377,0.22361596689101498,0.42342136364561755,0.03862968542395154,0.307,0.4234501488566142,gp_A.10_l.05_bad,0.02,0.4,0.1,-1
0.02,0.6766066418148106,0.04890007911102441,0.40882756922732144,0.004611238799869615,0.0,0.4088349123608055,gp_A.10_l.05_bad,0.02,0.6,0.1,1
0.0632455532033676,0.24769622802796343,0.1823637136192945,0.07621564017966329,0.09050415156469836,0.05800000000000005,0.07626246887904345,gp_A.10_l.05_bad,0.02,0.6,0.1,1
0.2,0.0,0.23741302019803018,0.4883503289278175,0.0058411092496238465,0.31399999999999995,0.4883880751652212,gp_A.10_l.05_bad,0.02,0.6,0.1,1
0.02,0.9987559291526987,0.04045828510171079,0.41252569534166467,0.004421054216450564,0.0,0.41285038974169536,gp_A.10_l.05_bad,0.02,0.39,0.11,-1
0.0632455532033676,0.9423662364115021,0.1860253149658585,0.053887028979793715,0.10171650368346684,0.05,0.05391052262735142,gp_A.10_l.05_bad,0.02,0.39,0.11,-1
0.2,0.0005273939065164601,0.2190406143128062,0.42074011837517505,0.04000008806492599,0.3,0.4207763106213936,gp_A.10_l.05_bad,0.02,0.39,0.11,-1
0.02,0.9965309469685311,0.052680526040085246,0.3549116002745063,0.007441870944218393,0.0,0.3552767906340758,gp_A.10_l.05_bad,0.02,0.61,0.11,1
0.0632455532033676,0.922923086079194,0.1701258846519447,0.07327358343049888,0.09182218110225124,0.049000000000000044,0.07332004675530418,gp_A.10_l.05_bad,0.02,0.61,0.11,1
0.2,0.0,0.24512129742329464,0.5280833567995169,-0.0140905551980577,0.29300000000000004,0.47188396479652417,gp_A.10_l.05_bad,0.02,0.61,0.11,1
0.02,0.9916518062661109,0.03158100846154857,0.494480504372514,0.0002767153043056237,0.0,0.49462998834913857,gp_A.10_l.05_bad,0.02,0.38,0.12,-1
0.0632455532033676,0.9667135134592092,0.13054944146329353,0.061077066424182445,0.09776464738024229,0.042,0.0611214958468739,gp_A.10_l.05_bad,0.02,0.38,0.12,-1
0.2,0.02925423209718092,0.20621416139233112,0.4513919391588272,0.024429077151271118,0.272,0.4514379663521781,gp_A.10_l.05_bad,0.02,0.38,0.12,-1
0.02,0.605654175234094,0.039310456159139986,0.2953818905052756,0.010754590837469095,0.0,0.29546456859683035,gp_A.10_l.05_bad,0.02,0.62,0.12,1
0.0632455532033676,0.36494021894561535,0.1308961527165737,0.11317566155201195,0.07651518264521219,0.020000000000000018,0.11324364656075835,gp_A.10_l.05_bad,0.02,0.62,0.12,1
0.2,0.0,0.24152551569759778,0.4425649982355159,0.028893834845231215,0.29200000000000004,0.44260559974989805,gp_A.10_l.05_bad,0.02,0.62,0.12,1
0.02,0.9168537218791362,0.010079923195829732,0.36152232094434794,0.007087853004600846,0.0,0.36173787982539873,gp_A.10_l.05_bad,0.02,0.37,0.13,-1
0.0632455532033676,0.9253490873561414,0.12876726006640302,0.06889099023322194,0.0938628239264786,0.019,0.06893872272298111,gp_A.10_l.05_bad,0.02,0.37,0.13,-1
0.2,0.001776467783134228,0.2185988855149641,0.42165770358112103,0.03953089587855665,0.274,0.4216893568428935,gp_A.10_l.05_bad,0.02,0.37,0.13,-1
0.02,0.9025081426422148,0.03081473120029185,0.3950010430695436,0.005326158084779136,0.0,0.3952132895288668,gp_A.10_l.05_bad,0.02,0.63,0.13,1
0.0632455532033676,0.9594785142926002,0.11367721428169894,0.11810789444776779,0.0749142630314859,0.018000000000000016,0.11818104394106972,gp_A.10_l.05_bad,0.02,0.63,0.13,1
0.2,0.0,0.23726830872691312,0.49631163290326963,0.0018490993932993407,0.276,0.49635262834226435,gp_A.10_l.05_bad,0.02,0.63,0.13,1
0.02,0.8637333880355735,0.01636438974186727,0.5743580190706987,-0.00374960871177536,0.0,0.42601323801907565,gp_A.10_l.05_bad,0.02,0.36,0.14,-1
0.2,0.002442910857431091,0.2042323514759339,0.46153674392059646,0.019312588167576528,0.248,0.4614935755174542,gp_A.10_l.05_bad,0.02,0.36,0.14,-1
0.02,0.9939312111702905,0.02206052823244381,0.2544551162347804,0.013210710388956317,0.0,0.25501364642587143,gp_A.10_l.05_bad,0.02,0.64,0.14,1
0.0632455532033676,0.9927628926389215,0.1103622960587967,0.10206881107886984,0.08031244459501276,0.019000000000000017,0.10214212520022596,gp_A.10_l.05_bad,0.02,0.64,0.14,1
0.2,1.5204097388976656e-05,0.23445923706893748,0.5104008901038026,-0.005214823874283992,0.22399999999999998,0.48963378279062236,gp_A.10_l.05_bad,0.02,0.64,0.14,1
0.02,0.8909201016333919,0.025530320008508717,0.4160757905560487,0.00423885800768142,0.0,0.4161734804071463,gp_A.10_l.05_bad,0.02,0.35,0.15,-1
0.0632455532033676,0.9798071604924857,0.09098086853601219,0.04121911196089021,0.109839237649493,0.014,0.041272516415893384,gp_A.10_l.05_bad,0.02,0.35,0.15,-1
0.2,4.588114872938753e-05,0.21144801526508358,0.4457784221738363,0.027266901794789845,0.226,0.44575194026216375,gp_A.10_l.05_bad,0.02,0.35,0.15,-1
0.02,0.5644898482409322,0.04162779534389223,0.05054840646389026,0.03279118777323146,0.0,0.050617687794148984,gp_A.10_l.05_bad,0.02,0.65,0.15,1
0.0632455532033676,0.9457633181855076,0.10187734363121678,0.16536743732152295,0.06151482164157928,0.017000000000000015,0.16545142423419132,gp_A.10_l.05_bad,0.02,0.65,0.15,1
0.2,0.0,0.2341827707512172,0.5386692957649375,-0.019416366449374903,0.245,0.46129081016402174,gp_A.10_l.05_bad,0.02,0.65,0.15,1
0.02,0.9906076415592675,0.016259230048328438,0.26118360548000386,0.012794013671867027,0.0,0.2610047034413921,gp_A.10_l.05_bad,0.02,0.33999999999999997,0.16,-1
0.0632455532033676,0.9756631029854672,0.09876136187373112,0.027457050003890544,0.12140333426695875,0.005,0.027501826595359984,gp_A.10_l.05_bad,0.02,0.33999999999999997,0.16,-1
0.2,0.0018730062145368986,0.19838818843599185,0.43119874829892413,0.034664612544314743,0.194,0.4312360137527076,gp_A.10_l.05_bad,0.02,0.33999999999999997,0.16,-1
0.02,0.9919068477722672,0.018570935434683716,0.29606767039556225,0.010714884309773392,0.0,0.29613492283849346,gp_A.10_l.05_bad,0.02,0.66,0.16,1
0.0632455532033676,0.9704302707562408,0.0988168655406017,0.17803204396242212,0.05836874253702551,0.0010000000000000009,0.17812113195470608,gp_A.10_l.05_bad,0.02,0.66,0.16,1
0.2,0.0,0.23404313554271536,0.5412463219142372,-0.020714816504200637,0.20399999999999996,0.45879264769572253,gp_A.10_l.05_bad,0.02,0.66,0.16,1
0.02,0.9594244093969625,0.0308991228514999,0.48828706168191777,0.0005872840346581714,0.0,0.48842462513608503,gp_A.10_l.05_bad,0.02,0.33,0.16999999999999998,-1
0.0632455532033676,0.9946542238672333,0.08791385837644078,0.026180463060012267,0.12270613951837225,0.007,0.026231070104682716,gp_A.10_l.05_bad,0.02,0.33,0.16999999999999998,-1
0.2,0.003501044889174465,0.20741490207604588,0.40643512996345393,0.047344968810564804,0.183,0.4064721615434195,gp_A.10_l.05_bad,0.02,0.33,0.16999999999999998,-1
